iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
2867,2016,5L97Cm7,9751,SN5Qv4X,0
2868,9164,NKUCQ,8878,La02t,1
2869,1298,MahQhCH,5644,qRpiaUv,0
2870,5995,PVjIkut,3317,RvCM5c7,1
2871,2928,4U0nZlP,3878,Mpz4nfA,0
2872,9755,z5S8X,7798,dFAHH,1
2873,9032,fOCDUTAJ,4913,qspSx1g5,0
2874,1813,MoxCzvg3,5203,vRxkBcJj,1
2875,1449,RD3bfRU,6623,8fuE8q4,0
2876,3494,1U0VgcZU,7192,PsnNxJQX,1
2877,5343,M1hsUS,3785,lP0QEI,0
2878,7313,wbLY,9194,vTrb,1
2879,2937,Mr4HZRi,1625,zXdvPmA,0
2880,4563,Y8MQNwut,3908,5luBkWlt,1
2881,8113,AO501qS5,8769,jqpSkCE8,0
2882,5743,AeZIw,1807,WqSMW,1
2883,7270,DczuX5pX,4522,s8vHys6b,0
2884,6809,2N7ui04E,3864,GYu6h3mx,1
2885,7273,ZB1hDXd,3745,Zm75exK,0
2886,7383,K2KjDs,7952,s63tUh,1
2887,2250,IObI0,9939,zXBqs,0
2888,8493,yBDKT,2791,e0PD9,1
2889,1723,yCbu2p3H,1992,lIP0FOsr,0
2890,5027,Oa6im,3994,vdFwx,1
2891,5020,SLta,3951,QpQA,0
2892,2090,zZNEWeq,3578,pznH1u1,1
2893,4917,JXym3j,2858,nIe7kR,0
2894,6143,vbjur,5992,hZroI,1
2895,1285,SczWM,1727,trO8T,0
2896,3383,uLtsE,5923,TWnZR,1
2897,5606,ZnNwn,1439,ZrfNZ,0
2898,3614,YxVr8,2270,5MWQI,1
2899,1612,GNHqu5wH,5121,EpVcP0Sp,0
2900,8489,9R8d,4703,XVXN,1
2901,9244,ZY0Q,2768,pkMH,0
2902,8565,pVn6Nc,2380,PY4A8p,1
2903,7686,YYJjVM0,6875,bA1PZDS,0
2904,4474,Y3keh,9546,UCLS6,1
2905,4490,MAcvgfVF,5371,pchA4jUB,0
2906,4679,KYJQG,6559,aXEb7,1
2907,1147,NzQoovwe,2140,a65aUV9u,0
2908,2785,JiGpdE0K,5091,TFaQSGPq,1
2909,3860,LHjlrt,3560,Ea0Brf,0
2910,4301,AWi3C0T,5492,V38Spct,1
2911,2050,yBRtzf,1215,PjILqQ,0
2912,3190,ojvOM,7056,GWqB7,1
2913,1192,bJhjeqFU,8744,LDGkGLll,0
2914,3326,AsLJ,9784,Arcz,1
2915,4754,p4BI,8195,ldrY,0
2916,4630,MtvHf5,8069,GmKKNR,1
2917,4138,atby9,1522,uH0W8,0
2918,9513,YFHMzC,2759,2DoMKl,1
2919,7097,B8v26,9846,6mPPt,0
2920,9948,c3lbC3,4374,GHqVMY,1
2921,9770,kVpkhA,8475,0ROxXu,0
2922,1652,lFs9l5,2515,Pl2izo,1
2923,5174,swTa,5786,ZWga,0
2924,4197,SsbCVe,1733,UUBwVg,1
2925,3968,QzOQPSjc,2593,3exp1DIU,0
2926,2355,y6ajUJ,6716,hBeJJq,1
2927,8747,WC5s6l,1696,9yzIZI,0
2928,5543,HqLrWon,9286,YoJTkbL,1
2929,4259,Fhl8fP,6696,VlWGwY,0
2930,1205,x7iB,2413,1n8F,1
2931,2673,hTyEn,4576,cNV61,0
2932,6730,V1FGEk,9951,gIW7kI,1
2933,8230,9hevSb,7916,XGi2Dd,0
2934,2501,I3qdtX,2541,qEZYW6,1
2935,1570,kLxAR,9350,zoRgL,0
2936,4888,7rqnS3e,7357,Bj3m7VG,1
2937,4160,8xyTq6e,1534,zizWwns,0
2938,4318,RyAR,3068,Ord7,1
2939,2619,Xlu7xyRv,9487,KEgRowQz,0
2940,3799,mTvzMbR,5754,f58gq7Q,1
2941,1377,1hobR9,9230,XA38lV,0
2942,5005,YRmS1OI,7019,prkSsYe,1
2943,6459,cC1k0g,4600,foAhBe,0
2944,8205,L34E,3511,SzCK,1
2945,2473,hHN64FZ,5184,AHTeJcP,0
2946,5217,aFQD4Nvg,3585,PidRwAsH,1
2947,6467,6450Fr,9193,iqQUBm,0
2948,5469,zZs7Q8,4949,LmyOpe,1
2949,7506,ETQzpH,8771,sXPIZp,0
2950,1662,w5oX,5057,aqa3,1
2951,3174,ff9sY,3575,QgyFf,0
2952,1204,j5imNpV,3615,cnjTBcG,1
2953,3361,QQhU,1113,4aGF,0
2954,1737,NxouIeTQ,2346,B8b2hgI1,1
2955,5210,4QfjYp1,6745,EKT4veE,0
2956,4411,VdiSBouA,6737,874HXY84,1
2957,5132,IvyEBeUd,8615,kOphcRre,0
2958,9221,NiB2m,8379,vbb2H,1
2959,4421,MlvIpMW,7854,GVocNmE,0
2960,6852,dpoiI,5830,TKJTe,1
2961,1983,hf6D,7863,mxsW,0
2962,5036,GEowCujz,2509,kqjyzfRl,1
2963,5141,iPv5F,7218,hZDNx,0
2964,4310,5Q0OC,2193,xHeP8,1
2965,7587,WqcSmKX,5207,2cxWO5H,0
2966,1845,DJnE,8284,HMGe,1
2967,1577,PlRftquK,2433,7bo2UKho,0
2968,4049,eUdDhiM,3814,zHS6E2k,1
2969,8042,mIKU,6262,WSNo,0
2970,5365,3aszRZO,6067,3UNnEZj,1
2971,3053,orErmqSn,9099,VXmsiYil,0
2972,5726,Yeqa,8684,EhCX,1
2973,9310,ZDIDcTed,9541,u0DEriDv,0
2974,6006,DuIL,3392,YuFX,1
2975,7035,qXIORWx,2389,lsgt4l4,0
2976,3803,xR9zSmfD,9089,La2N7S3p,1
2977,1863,iqc9dK,2611,Kh5Ln9,0
2978,8561,oQZfmY,1880,eUKaTa,1
2979,5710,Voq67,3681,BVf9S,0
2980,4835,ZaVc,6587,CMsZ,1
2981,8860,zdjsc,9017,xw3h6,0
2982,3391,E3idOd,9986,HwpbkY,1
2983,5081,bzDt,7159,PiZH,0
2984,6640,SQOuL,2081,DJtxb,1
2985,8256,A45E2ScK,3192,sbjTLXAV,0
2986,1085,Jyjb,7885,7N1A,1
2987,9511,SGNI,6289,Ef1V,0
2988,6427,sNmFoj2y,2040,RZIoFW2I,1
2989,4154,LVBk3p,3309,YaRjLM,0
2990,7339,nSlb7oG,4192,dQqqtn0,1
2991,8326,8sPY,6748,mZ7f,0
2992,4926,iVSKOT,9437,V0JpmO,1
2993,4186,YhwWBV,5019,XgYNr9,0
2994,4276,sYHW0,2089,e8MCf,1
2995,2852,4jcJ,8035,NN01,0
2996,2836,6XVWVyn,8618,56bjYe4,1
2997,9045,xOz6N4m,9614,fDSqgpg,0
2998,6949,1m2HMER,2272,cP43V64,1
2999,4157,JZBJ45,6318,xmXo3l,0
3000,4761,VP0gLCM,7828,PGkzB2c,1
3001,7363,rVa0,4724,YPiB,0
3002,4062,W2Bl,9958,dWaU,1
3003,8214,hVlx1,9845,UMZrv,0
3004,3060,SCulmc9,9111,h45zc9m,1
3005,7586,bKDxZM,2905,aiTkN7,0
3006,1334,Pfpsyj4,9069,uEBvhLq,1
3007,2566,6HfW2q,9774,N9NR5j,0
3008,6018,AYZamOWT,7172,D9N83YNc,1
3009,7864,9sz5bAt,5164,e3zXyYH,0
3010,6009,bApHiQ,8126,5MBBHY,1
3011,2607,8hMtUW8V,4443,QoztPkYf,0
3012,8979,Ql9I6vT4,4904,GvKoSxCf,1
3013,3462,8qUy74,2334,RSgBnC,0
3014,2512,uyZ5v,7137,n4leB,1
3015,2560,Ax38j,9545,fKI4n,0
3016,3851,Leh6,4717,YEa9,1
3017,4214,dr8j7,1031,VpQUc,0
3018,1972,EGdwkSE0,4461,Wj2E3c52,1
3019,3089,VXpN8,2470,H6Rlz,0
3020,2884,aqSjDju,4486,GLEFdkp,1
3021,9084,FTlQUJa,6244,EamBUnc,0
3022,4446,siht5,4872,S0Ofk,1
3023,4005,k91BSh,6709,osr11r,0
3024,9450,iKd2,7907,U5Fd,1
3025,8199,ET123R,5187,OY98sd,0
3026,6542,Ehsrc,7978,sdtVQ,1
3027,9066,5GxrMc,4110,rH4UZC,0
3028,2241,774Nv6fM,3380,bTeApnWY,1
3029,8151,xntBs,7020,IQrP1,0
3030,4689,4Kw9,3292,OQL0,1
3031,2235,BTAq9m,4590,T16tli,0
3032,6458,Otl1EWu3,3266,h4ErFFXR,1
3033,6004,kxfyDr,8149,MNPdjA,0
3034,5249,wNsuX,6916,0vE1k,1
3035,6500,1xVarW,3847,FDOq4g,0
3036,7781,Qii6nQXw,3299,JdnQpKZu,1
3037,6398,ASsby,4538,JwNuF,0
3038,2103,BEfMcN,6317,8NvI6b,1
3039,4091,7FJut,8286,12QPE,0
3040,7638,ZF6D,3057,uwWX,1
3041,5751,FKvj1X,3638,VKlTAO,0
3042,5157,n7w5x2,7723,UfCW3S,1
3043,6250,QaS2,9880,eboj,0
3044,4997,OMCw,8939,VJ2H,1
3045,8242,ypF5,7440,5PvY,0
3046,4428,Zp0O,2294,EDeg,1
3047,5555,y6XbuHB,5505,EyLIDRf,0
3048,9196,4Yll1kf,5151,MG3iSot,1
3049,6333,UCpMWmNb,1914,IEV2bd0a,0
3050,6981,s2YCfgF,3014,m8dJFL5,1
3051,5491,J9tD,3827,Mg5T,0
3052,4742,NqYn3izu,2412,jb0015jP,1
3053,8072,AoQU,3990,y21y,0
3054,4770,5LDmxdMO,4760,i4HOpAwc,1
3055,1533,UfQkm,2464,hlIYK,0
3056,3351,65vQ,5855,TTmG,1
3057,8119,8KdDU5jx,1417,S0o7Hpmb,0
3058,8518,jHRY8,7740,QH7NN,1
3059,3840,AVXJ5,5538,A0XUz,0
3060,6876,dpqlu,1241,CxY2n,1
3061,5094,7Onf,4393,yS2S,0
3062,5866,K6v0Wmu6,5804,gPddiMIn,1
3063,1490,M2R6A,8882,ogxie,0
3064,3823,fuqevt,6032,EW1TMt,1
3065,6688,bLRWEDn,7706,4x8SiLg,0
3066,8140,Wjgweycw,4558,jhUgdRZE,1
3067,2761,zpAd,2274,Kcys,0
3068,5787,VSccZ,5494,yRGmc,1
3069,1475,2ZlrI,2349,TPayE,0
3070,6356,TsKE4S4J,7984,REFh98jl,1
3071,2847,72Maj,4116,TzTcq,0
3072,6713,Q4JYyoD,3198,3z4ymfE,1
3073,8544,rEFz9U,7124,2IPpWi,0
3074,1060,etc3EtTN,1110,X9D2NqqD,1
3075,5376,S7HPmf6e,7938,ocnwZTJ7,0
3076,3048,CU3n5NQl,1213,SM9xH0OM,1
3077,7073,3ci5xJm,2439,vtI5W51,0
3078,5225,JcNa,8865,UKE7,1
3079,2247,4uzq,2208,UIvD,0
3080,9224,rLPQaL,8892,PSW7o4,1
3081,4416,wFooq,2525,lnK0z,0
3082,1658,ZMsHJ,5389,WCxvB,1
3083,4470,AgHf,3890,pIUr,0
3084,3693,OZWpq9Vh,4823,6CQ8PWvh,1
3085,3852,b4Q4Gf,3678,l1yv5L,0
3086,2341,Gz79,4152,z7zx,1
3087,9031,OBfayb,1631,eaCqrr,0
3088,8265,yJXYGxS,2912,GlmacCW,1
3089,9659,Cqhc85,4911,gcfnxD,0
3090,4816,nOdwBSpQ,2212,l2h2u9rp,1
3091,9398,uLMc6,1380,OWyn5,0
3092,4715,aicvT,9970,E2pDa,1
3093,5968,yxWw2g,2394,dhzuC7,0
3094,2299,yeiy,2376,X4U1,1
3095,1773,lHu0jt,3003,ap4YPS,0
3096,4903,tuh3l8,7872,gFp72m,1
3097,8062,t8nR0u,8348,bW5x9S,0
3098,5205,BXb1Iu,2557,rpSn1W,1
3099,1157,pZqN,3385,TtBL,0
3100,7833,w7xzP,7387,owiYp,1
3101,7884,gsVv,6036,YWT5,0
3102,6418,5aBD,5882,wYcs,1
3103,4727,ST8F,2626,Bz7A,0
3104,2336,2AsozhIR,8047,jBCwVIFL,1
3105,1398,dsiOO0,5259,7kbGxL,0
3106,4372,LbzaOAln,1324,K7TdL8Rv,1
3107,2472,ScQSt,3103,KbfO0,0
3108,9396,aSwTae,4817,VKLojT,1
3109,4866,q94Vs,8498,4yVAc,0
3110,1856,LheIXi,1939,i5piZ5,1
3111,7613,bNNbBk,1938,oXkUQ8,0
3112,8080,4sR7sshh,6731,ThZMNmHb,1
3113,4105,6NI7wUjy,8614,Olg0mMe9,0
3114,9411,NWcG,1081,I6Ey,1
3115,1804,R6mkg,3477,gU9EY,0
3116,4853,EcYcjoM,8457,6TTu9dV,1
3117,7942,QIBV,7627,3Zeo,0
3118,7788,DduAOzx,1339,nA811r3,1
3119,2205,qWTs,3915,kR5n,0
3120,7768,Mepw6eS,2834,cqQ835r,1
3121,6926,voB9hrv,1847,B2LE3XG,0
3122,8296,SrH6bIL,5981,yxkUdtO,1
3123,4325,KgK5d,8022,oXl8y,0
3124,6064,5SAmb,9848,wAtmF,1
3125,3329,bT4D5C,4148,fn2KQs,0
3126,2446,qb4DxoWU,6158,NekkU1av,1
3127,3171,KULWL3g,4983,lKx52Jl,0
3128,4682,M5ko1,7090,mx8C0,1
3129,2014,ay1IRbB,6824,aApoPD3,0
3130,4196,lq7ms,9555,48rwD,1
3131,7344,Yaihw5Si,9938,ZxUJrF5B,0
3132,2602,yKUPTE,5828,ct8xZt,1
3133,3200,skAiT,8654,VgXV2,0
3134,5238,p10deBQ,8240,FLFVaaS,1
3135,4695,LnlMUui,5104,JyCpx95,0
3136,2869,w0JF,8496,sp9G,1
3137,7673,xQiNu,6521,nbWby,0
3138,7679,m6BtqXW,2447,wYighp6,1
3139,4238,McoGC9,5680,soRJdN,0
3140,2104,3H0W,5822,ua4w,1
3141,8849,g545G,2986,SuNQo,0
3142,8185,wupjjscY,7472,92QQqb6q,1
3143,8254,5XsYjj,7118,Ih4VK1,0
3144,3286,OHSG,5685,Eix4,1
3145,9578,uPGQrrL,2978,tw6PZnE,0
3146,4069,VLORbOe,6475,hgtqhL3,1
3147,5455,sEHv24r,8454,ghU0H95,0
3148,3674,15CerQ,2197,XgYeJ4,1
3149,7529,nQb2xeL,3964,cDx3xGS,0
3150,1969,RFBGcVa5,1865,J7vYIxFX,1
3151,6107,6rzdCNI,2117,FxjDBJc,0
3152,5639,gUHGUWno,2452,UHbinjkJ,1
3153,4449,NQ1L,6738,wd4v,0
3154,8160,KkNj,8131,UFyP,1
3155,5285,FLmKY9Jq,7990,QJIzjsZ4,0
3156,1408,G18FMO,2663,neDppm,1
3157,5080,DRvzLJNa,4282,jbdIT3tU,0
3158,1936,Q5Wn,7807,GVdZ,1
3159,3234,E3QVCygW,5356,AhL5Qxwv,0
3160,5867,1x3U,3934,OCLP,1
3161,7857,fP9TU,7853,QShe6,0
3162,9307,MjXjAdKj,4224,2uqVSufk,1
3163,4392,5CLiFnb,5214,KxXgpyZ,0
3164,9727,QUEAR,1142,mLcpS,1
3165,7927,hYnBMmqS,9169,CCDpTNVt,0
3166,5816,x7phV,1628,bT2CM,1
3167,2231,O4Ggx5,1389,w7Pz5R,0
3168,3843,ZIxPz,7783,Jsu8u,1
3169,6797,32HzY,5196,1Ncmg,0
3170,6340,3fD33,1125,i8K6Z,1
3171,5794,nCUdS,6048,cHVs3,0
3172,1644,sbnoOr,2071,2axEHB,1
3173,8257,2JeXR,2263,Gi5Xp,0
3174,1639,TvVyQ,2588,LFkel,1
3175,1657,fkbR1W,6411,uaUlhq,0
3176,5662,xQjTZlW,7617,XxKeLWR,1
3177,6865,USVlslkt,7876,yqOBe1gc,0
3178,1459,GoNnJbk,8648,Zzb3aLJ,1
3179,2164,Z2EJlKcC,3096,kLcjdxyD,0
3180,8173,J66dK6,6747,tfFIAd,1
3181,2845,5X4kL,4932,JDX37,0
3182,3472,nwUWH,2295,vq5P6,1
3183,1615,g3ujhVhK,9251,FJaoKVww,0
3184,6602,eXFyW,8866,CZHh2,1
3185,2716,78HWJbAf,6491,4340skxS,0
3186,9270,STHE,9688,dqKv,1
3187,3134,NA6i,9666,O1ZP,0
3188,6094,FiPv,1477,TFcg,1
3189,1386,0QeUD,4177,tfsQ8,0
3190,7559,tra0,4988,Fu1t,1
3191,6976,hblWcS,2158,Zswp0I,0
3192,8918,5tEqZ48,3642,oujERQX,1
3193,3750,9onDDB,9997,0BHd6F,0
3194,1595,Io5WQ,1557,U6414,1
3195,5033,g2TOYR4,4586,yUPfEfX,0
3196,6002,Q2YF9xpv,9695,qFrrH2Di,1
3197,3765,BP53B,6951,PhiSb,0
3198,9242,8B1A,2280,UpvI,1
3199,3404,8OXy2h,3008,ryxHVy,0
3200,3066,z2bXFp7,6122,bb5XXHe,1
3201,9452,sXCLC,7754,tFbw9,0
3202,2818,9aiMOI,4840,qSrSh6,1
3203,8780,vnWbeZ,6496,JgqwTy,0
3204,8468,Ykidv9y,8290,6vewHYi,1
3205,6726,lx0ZbE,4149,n1wzuO,0
3206,5634,htJPtA6O,9977,8YY9ySk7,1
3207,2578,uA9vpX9l,7146,iqfBjWi6,0
3208,7084,lE0QKrYB,6907,9BqfYWZH,1
3209,4975,GSctvy,4072,NCJfOM,0
3210,3547,z3a7,2863,P5nG,1
3211,6572,UMEXRBk,6971,HUmzNPi,0
3212,3917,JMBWfxc,2583,az1jUaG,1
3213,6627,Mcc36JD,6845,UNRIU7v,0
3214,3310,hSTwq,8275,gzMaW,1
3215,6687,FlajFe,1623,cnQVYQ,0
3216,9706,KEsr28F,1082,dBWncsj,1
3217,4041,T7k9G2,3197,1qVmSH,0
3218,1917,2MSQtlQ,6924,BfunD67,1
3219,7223,pyTkTI,4955,C3pwTg,0
3220,8533,Cvjt9iyW,1968,qMar2n9i,1
3221,2449,UioAmcr,4308,sBck3lz,0
3222,5118,YWeoqJ,7008,Nr2ncc,1
3223,6641,E6jfxL,6677,FbucxG,0
3224,5340,4Io78e,2544,vEUOBc,1
3225,7709,EqxnHjpt,8839,uErFkpYm,0
3226,4813,p9epY,5199,wKmua,1
3227,3708,ZHwFmGp,8670,R6M5ydP,0
3228,5380,t76m,2576,KWy4,1
3229,6229,Oevc,4269,mMXm,0
3230,3150,pVb4J1,8702,82hGPk,1
3231,4217,34b05K,3169,cGvClr,0
3232,4078,1y9mcH,6826,7R57l7,1
3233,9167,qTG0,2781,adLj,0
3234,9595,4FG7,4531,risa,1
3235,8871,51gF,4103,Ue3Q,0
3236,2513,3Cc4,4350,MQ8r,1
3237,3304,uow4a,6717,CUSX5,0
3238,5083,1ctYi6D,2516,zoRLCfY,1
3239,3832,iISz,1478,bAMv,0
3240,3239,TOsDdM,4045,m6FYC7,1
3241,2118,f8ufL,1046,7ZM1G,0
3242,5604,hE8B,6153,IHY6,1
3243,1055,YFpbC,8739,6X8dC,0
3244,1967,0zWDm2,6037,3nB2YC,1
3245,7770,9jwopC,6277,ga3nd4,0
3246,8679,tj9xVb6H,4914,cr5wKMcH,1
3247,7047,X4bb,4739,2Bsn,0
3248,8957,0hgxBgs,9574,lchjz5w,1
3249,1170,REs4s,2405,yLlw8,0
3250,2592,eYdFy9,6630,3RyTz5,1
3251,9026,OHgL,3669,0kaE,0
3252,2634,zlSjkQ,8906,ruB5hk,1
3253,8616,xKlnipZ,3418,tVjhjXm,0
3254,1544,DvrrZe,6646,zLqrqH,1
3255,3311,wGUJYNi5,2973,2OcgapXY,0
3256,3989,rb3cq35y,3315,yvd7VS1X,1
3257,2066,3ZYaw516,7174,YxTnuTAu,0
3258,3106,JkfE,1886,4FQ5,1
3259,5682,aCbQD4DX,7269,73nDw26X,0
3260,6920,WF7Abzb,4088,KWw6seR,1
3261,7592,mcNsJn,5308,l7p7s2,0
3262,1104,aZJ4Bof,6655,MYv7MV1,1
3263,6584,4QSLA,8088,XBwLr,0
3264,2246,fIqxHlx,7340,lRKhI5r,1
3265,6788,MZZXi7D,7861,rOJdTjg,0
3266,2188,KEvxFZJ7,6828,5Q4u9YBI,1
3267,8445,PNATS,6014,YILqf,0
3268,3001,bo5VZwr,7674,M1K72wB,1
3269,4706,HGjph,4488,TM6lL,0
3270,7540,SJwRO9l,5425,PcPxe6W,1
3271,4386,KFzJg,7013,yFR5n,0
3272,7726,wNEaA,6152,nyLsV,1
3273,1129,YwuKg,9556,ffrI0,0
3274,2562,JYOb,3098,FFZx,1
3275,9762,Ez5gdmJJ,7436,q6GCUSZ8,0
3276,7906,pvvPJeQ,5576,CFHnM0h,1
3277,9623,vFbzAh3,9947,j8rcYmd,0
3278,1709,N9Ng,4420,15mj,1
3279,5655,9RHrZSz,8862,O7RX9P8,0
3280,2763,rv8AfNU,6160,BIA5WvJ,1
3281,6725,xqwsi,9927,SOeyF,0
3282,7484,tYC3Yym2,8804,VOTlval0,1
3283,8930,ZGE3g9lS,2230,WWX1Yaty,0
3284,9808,eXooG9G,3533,r7dea1p,1
3285,1222,EMJKl,1703,sT9Bx,0
3286,5853,YAYW8X,6870,gY9f5z,1
3287,2007,NOWEx,8109,9mF6J,0
3288,9039,9BNg0d,5348,tQ7NDa,1
3289,1610,XZR9,2948,b3RL,0
3290,7005,jPp7d9Zx,6523,BKfXK6lZ,1
3291,5021,jZXUJ,6441,X5FSu,0
3292,9246,W0p2,1505,SH2d,1
3293,8079,qO4kSY,5574,GEFpu1,0
3294,2584,woXMdZO4,1137,rWXCmgIP,1
3295,6819,zxJGCBG,8715,hBuXlSS,0
3296,1526,QhRo,1892,PL06,1
3297,5387,H80A73,4159,s7Otv1,0
3298,2916,IVqo,2894,quFf,1
3299,6273,leFM,9403,Pi3R,0
3300,5194,DYsLjA,9502,L0kKG7,1
3301,7265,gywjdo,3303,oX1sCH,0
3302,4601,KJrW4,6056,jJBgP,1
3303,1202,7voceQF,6720,FDHpqdZ,0
3304,1890,r1chCD,6552,55BCWs,1
3305,3631,a4bM,9011,54Oh,0
3306,6681,DAWri,1995,CHcrA,1
3307,3987,bCJ95qfz,2222,dtPIcZs9,0
3308,7485,GfW2l8,9275,AfAq3C,1
3309,3479,m7GpXhnT,4326,kwCUnCmt,0
3310,4957,gXlk0S1,9187,1CBSmf9,1
3311,5130,zceDSk,9394,FyW4JP,0
3312,4514,sjfpJ7,8938,C8Ie5A,1
3313,9760,9N5o,9151,tVjk,0
3314,8908,XRfvR,2379,sSA2F,1
3315,8827,Qtbnw3rK,4699,lEPdku6V,0
3316,4357,ewsaQG,7263,VVXMrJ,1
3317,4662,OToD4l,9765,I3cILS,0
3318,9480,i5oK1m,7620,gTu0MN,1
3319,9847,peRJc7,6777,KZiN1x,0
3320,5709,z8pgh3,8054,llWFFu,1
3321,4215,ocYwh,3993,UBRIw,0
3322,8163,zOHNvF,8651,x1bu7n,1
3323,1780,nCQFIUYk,6015,cyuyrEHw,0
3324,7390,W1dBqF,4379,1Pl6ef,1
3325,3022,Ar9Id8,9356,yNfSyB,0
3326,9767,vNfh,2279,cLd8,1
3327,5876,RBfA,1177,Hgy2,0
3328,8440,rRWGl,9714,2HT3z,1
3329,2382,RxrZgt,7371,qlQRLp,0
3330,6988,2cdbr,4718,S3KmL,1
3331,9634,vePNg7,3377,1Rcg5a,0
3332,4736,zqWnzb9i,2689,NJvVORLm,1
3333,7071,DD54BYl,1824,fA3Nay2,0
3334,9836,0iOg7nZZ,1109,RB7Oza7m,1
3335,5552,mKLU,4902,rceV,0
3336,7975,G4A1y,3024,1xmty,1
3337,5447,zl9d24un,2931,tbnDRjMk,0
3338,8666,RQ4PD8Me,6022,0sTEKPSt,1
3339,2581,pcWgN,9385,40wOV,0
3340,9526,5KLmksh,7094,crdRN5c,1
3341,3257,FHKfD,7626,bdlxr,0
3342,3532,LvMX,6715,t0Kq,1
3343,8521,mjXb5,9034,P04zX,0
3344,8309,5zerXw,6877,ej0t9S,1
3345,3333,PkqOh,9826,PYK1x,0
3346,4795,iFfX,3242,MkZs,1
3347,1098,cXBnJrg,3178,hlmHT2K,0
3348,2067,vLQ16L99,7703,PYS4dqC0,1
3349,8334,2Od4eT,8842,aq5OHQ,0
3350,7519,yhaHOf,9077,jbSbha,1
3351,8130,hZwwbBv,5770,4wq6c3w,0
3352,3815,z6Wdd1gA,5932,GMfw4ehs,1
3353,9743,0m50Dfl,7739,88ilaVq,0
3354,8201,72oB,1391,yGAs,1
3355,5841,LTWK,9892,X6pz,0
3356,7388,I97pDD80,2580,loyAFYKz,1
3357,1239,OWjxOy,7548,Mk5tVT,0
3358,6063,FQ8KEZWk,1835,BeepGqxV,1
3359,8571,VdS5Ry,4804,cuzuzK,0
3360,4939,ZJBPD,8689,FxLdH,1
3361,7262,hgHKDHl,7061,mqJ3pZ4,0
3362,5442,7GrGtNG8,2748,ykRPnion,1
3363,3834,ZUxIQBZ,1802,zdMZOof,0
3364,2839,p6HuL,9789,1avnC,1
3365,7487,0M7jrG,3837,EKlpEh,0
3366,8492,tIDhA,7712,dGuRr,1
3367,4643,BIdo7X,4933,tIeLUQ,0
3368,6417,eZbk2a2,9824,XsNXfQe,1
3369,5803,IztdX,3151,ap7x2,0
3370,1809,DOLVir,5511,0w7sRc,1
3371,7802,uDqkrj,3345,kX1FKP,0
3372,6096,YXedXxl,6215,7D0eDXV,1
3373,3654,AqnV,8198,y2uq,0
3374,9910,EEouWH,3759,vt8XhZ,1
3375,9201,mqDI3,9085,Ghtpw,0
3376,6721,as3X,6760,OmkF,1
3377,3769,oT68,8392,z0gJ,0
3378,6098,ISdu,4686,ogw1,1
3379,1732,KeknWh1d,4820,yOcSwMPs,0
3380,1554,pM2c2wj9,1830,u2SlrHnL,1
3381,3099,7d8Cqhe4,1325,S8wMlfDS,0
3382,6451,jrrZFCZD,6144,3TFMOiHz,1
3383,3710,L2UbBcnN,8075,085UUM0H,0
3384,2811,L0VKh,5969,grVJB,1
3385,5347,SQMj3np,5859,uyEsneX,0
3386,3706,1XEJ2lQF,8844,gtdz3xEH,1
3387,9507,MeQ4SIM,3656,V67U77I,0
3388,9729,0Rj848,2017,gzAQDl,1
3389,1663,jzEaqY,1051,VhobSs,0
3390,5028,i07Zv8pw,1158,KxIV1zem,1
3391,1797,OOVRF1,2074,n9DBWh,0
3392,4280,Jf1qh,9254,igUz0,1
3393,6440,0Ei4Gc8U,8048,nN1I40k7,0
3394,6955,TWP52,9742,n5AnM,1
3395,4551,rNog8c,9037,2mQp0Q,0
3396,6894,UhPY,5364,XNXL,1
3397,5053,Hu5JN0l,1044,XTiocfk,0
3398,1333,BV3BJJA,2657,XppQp4d,1
3399,4599,9s1yO5Fc,5311,Zgly91f8,0
3400,2860,IpGBXX,9918,Qwy5sU,1
3401,9773,PwSWx,6230,6Ppid,0
3402,1291,d4DEtyj,1913,2qfBtCn,1
3403,5245,5AP7,1518,BoA4,0
3404,6231,yiGUPj,3434,jdZrrh,1
3405,5730,GUzHnVY,9410,GthnjOK,0
3406,2568,05ryI,2309,W4mKW,1
3407,2330,kwz3n0,9907,GoFvqj,0
3408,6503,xx9ql,5727,bS6aP,1
3409,7043,59r2uB,5886,6zKKNI,0
3410,1385,QVPOE5XM,9203,fiOEkTCY,1
3411,5908,PLOx,3140,C1hG,0
3412,2038,Ouv8gcw,6361,AodkWFg,1
3413,5601,CwIgZC,5994,boMkSg,0
3414,6511,HJzGHE,9961,gPuY9m,1
3415,1882,vOYKms,8455,9WKjHj,0
3416,1508,JU5w6au,9029,bngbFOh,1
3417,3985,qPV8LmvQ,2934,u2Y8mJsS,0
3418,9294,Np7wG,9407,gQ3QJ,1
3419,5131,UCw3Q7Lz,3573,S3Y2Hx8n,0
3420,6742,6Rwe,8821,aZFQ,1
3421,8481,kK01ZOi,1552,ZguYOnN,0
3422,8101,GqCYzfF,8978,YDXRHd5,1
3423,5814,bukSh,9899,n4rBx,0
3424,7286,WLAzx,8051,iscNF,1
3425,7224,XA5t3NC,1793,cbTLnzA,0
3426,1396,F3WTw,9110,n1CjT,1
3427,3097,rFu9Bk,2093,rITwJK,0
3428,2109,XGXPT59,1312,prPa6NA,1
3429,4150,pAaJi,7871,ffjdJ,0
3430,6872,Z6RlN,9002,Wcbct,1
